Video File,Time (seconds),Time spent in Behavior (seconds),Location,Gradient Index Score,Behavior,Classification,What insect,Bee ID ,Frame Index,Comments
04042022_164_C8_1,6656.216,35.269,Kellogg,57.649,land,Suburban,Apis mellifera,81,199488,listed as solitary bee but it is honey bee
04042022_164_C8_1,6691.485,,Kellogg,57.649,leave,Suburban,Apis mellifera,81,200545,listed as solitary bee but it is honey bee
04052022_242_C3_1,5047.976,0.334,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,83,151289,
04052022_242_C3_1,5048.31,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,83,151299,
04052022_242_C3_1,5048.81,0.034,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,83,151314,
04052022_242_C3_1,5048.844,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,83,151315,
04052022_242_C3_1,5047.976,0.901,Rustic Roots,16.489,land,Exurban,Apis mellifera,83,151289,
04052022_242_C3_1,5048.877,,Rustic Roots,16.489,leave,Exurban,Apis mellifera,83,151316,
04052022_242_C3_1,5048.31,0.467,Rustic Roots,16.489,rubbing face,Exurban,Apis mellifera,83,151299,
04052022_242_C3_1,5048.777,,Rustic Roots,16.489,rubbing face,Exurban,Apis mellifera,83,151313,
04052022_245_C9_1,5363.191,6.84,Rustic Roots,16.489,land,Exurban,Apis mellifera,84,160736,
04052022_245_C9_1,5370.031,,Rustic Roots,16.489,leave,Exurban,Apis mellifera,84,160941,
04052022_245_C9_1,5363.692,6.306,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,84,160751,
04052022_245_C9_1,5369.998,,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,84,160940,
04052022_245_C9_1,6455.816,0.4,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193482,
04052022_245_C9_1,6456.216,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193494,
04052022_245_C9_1,6457.017,0.601,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193518,
04052022_245_C9_1,6457.618,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193536,
04052022_245_C9_1,6462.556,0.567,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193684,
04052022_245_C9_1,6463.123,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193701,
04052022_245_C9_1,6463.357,0.767,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193708,
04052022_245_C9_1,6464.124,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193731,
04052022_245_C9_1,6469.83,0.567,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193902,
04052022_245_C9_1,6470.397,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,85,193919,
04052022_245_C9_1,6464.391,5.439,Rustic Roots,16.489,body side PER,Exurban,Apis mellifera,85,193739,
04052022_245_C9_1,6469.83,,Rustic Roots,16.489,body side PER,Exurban,Apis mellifera,85,193902,
04052022_245_C9_1,6457.618,4.905,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,85,193536,
04052022_245_C9_1,6462.523,,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,85,193683,
04052022_245_C9_1,6464.124,0.267,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,85,193731,
04052022_245_C9_1,6464.391,,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,85,193739,
04052022_245_C9_1,6455.816,14.615,Rustic Roots,16.489,land,Exurban,Apis mellifera,85,193482,
04052022_245_C9_1,6470.431,,Rustic Roots,16.489,leave,Exurban,Apis mellifera,85,193920,
04052022_245_C9_1,6505.032,0.834,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,86,194957,
04052022_245_C9_1,6505.866,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,86,194982,
04052022_245_C9_1,6507.668,0.2,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,86,195036,
04052022_245_C9_1,6507.868,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,86,195042,
04052022_245_C9_1,6505.866,1.802,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,86,194982,
04052022_245_C9_1,6507.668,,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,86,195036,
04052022_245_C9_1,6505.032,2.869,Rustic Roots,16.489,land,Exurban,Apis mellifera,86,194957,
04052022_245_C9_1,6507.901,,Rustic Roots,16.489,leave,Exurban,Apis mellifera,86,195043,
04052022_245_C9_1,6775.535,0.601,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,87,203064,
04052022_245_C9_1,6776.136,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,87,203082,
04052022_245_C9_1,6779.373,0.267,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,87,203179,
04052022_245_C9_1,6779.64,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,87,203187,
04052022_245_C9_1,6776.136,3.237,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,87,203082,
04052022_245_C9_1,6779.373,,Rustic Roots,16.489,head frontal PER,Exurban,Apis mellifera,87,203179,
04052022_245_C9_1,6775.535,4.138,Rustic Roots,16.489,land,Exurban,Apis mellifera,87,203064,
04052022_245_C9_1,6779.673,,Rustic Roots,16.489,leave,Exurban,Apis mellifera,87,203188,
04052022_245_C9_1,6777.037,0.133,Rustic Roots,16.489,pollinator combo,Exurban,Apis mellifera,87,203109,
04052022_245_C9_1,6777.17,,Rustic Roots,16.489,pollinator combo,Exurban,Apis mellifera,87,203113,
04052022_245_C9_1,6777.571,0.167,Rustic Roots,16.489,pollinator combo,Exurban,Apis mellifera,87,203125,
04052022_245_C9_1,6777.738,,Rustic Roots,16.489,pollinator combo,Exurban,Apis mellifera,87,203130,
04052022_245_C9_1,6778.672,0.067,Rustic Roots,16.489,pollinator combo,Exurban,Apis mellifera,87,203158,
04052022_245_C9_1,6778.739,,Rustic Roots,16.489,pollinator combo,Exurban,Apis mellifera,87,203160,
04052022_247_C1_1,5294.956,0.034,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,96,158690,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5294.99,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,96,158691,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5327.556,0.233,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,96,159667,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5327.789,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,96,159674,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5330.025,0.066,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,96,159741,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5330.091,,Rustic Roots,16.489,anther contact,Exurban,Apis mellifera,96,159743,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5294.122,46.78,Rustic Roots,16.489,land,Exurban,Apis mellifera,96,158665,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5340.902,,Rustic Roots,16.489,leave,Exurban,Apis mellifera,96,160067,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5317.445,0.701,Rustic Roots,16.489,rubbing body,Exurban,Apis mellifera,96,159364,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5318.146,,Rustic Roots,16.489,rubbing body,Exurban,Apis mellifera,96,159385,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5294.99,20.52,Rustic Roots,16.489,scraping,Exurban,Apis mellifera,96,158691,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5315.51,,Rustic Roots,16.489,scraping,Exurban,Apis mellifera,96,159306,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5316.178,1.267,Rustic Roots,16.489,scraping,Exurban,Apis mellifera,96,159326,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5317.445,,Rustic Roots,16.489,scraping,Exurban,Apis mellifera,96,159364,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5321.983,2.036,Rustic Roots,16.489,scraping,Exurban,Apis mellifera,96,159500,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5324.019,,Rustic Roots,16.489,scraping,Exurban,Apis mellifera,96,159561,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5294.122,0.834,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,158665,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5294.956,,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,158690,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5315.51,0.668,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159306,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5316.178,,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159326,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5318.146,3.837,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159385,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5321.983,,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159500,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5324.019,0.066,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159561,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5324.085,,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159563,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5324.953,0.934,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159589,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5325.887,,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159617,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5330.091,10.745,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,159743,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_247_C1_1,5340.836,,Rustic Roots,16.489,unclear,Exurban,Apis mellifera,96,160065,"last half of video was ""unclear"" because windy and bee out of frame"
04052022_E36_C8_1,1521.02,0.667,EarthDance,22.573,anther contact,Exurban,Apis mellifera,98,45586,
04052022_E36_C8_1,1521.687,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,98,45606,
04052022_E36_C8_1,1526.558,1.368,EarthDance,22.573,anther contact,Exurban,Apis mellifera,98,45752,
04052022_E36_C8_1,1527.926,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,98,45793,
04052022_E36_C8_1,1521.687,4.838,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,98,45606,
04052022_E36_C8_1,1526.525,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,98,45751,
04052022_E36_C8_1,1521.02,6.94,EarthDance,22.573,land,Exurban,Apis mellifera,98,45586,
04052022_E36_C8_1,1527.96,,EarthDance,22.573,leave,Exurban,Apis mellifera,98,45794,
04052022_E36_C8_2,1584.716,0.568,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,47495,
04052022_E36_C8_2,1585.284,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,47512,
04052022_E36_C8_2,1611.41,0.667,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48295,
04052022_E36_C8_2,1612.077,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48315,
04052022_E36_C8_2,1613.278,0.234,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48351,
04052022_E36_C8_2,1613.512,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48358,
04052022_E36_C8_2,1618.75,0.201,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48515,
04052022_E36_C8_2,1618.951,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48521,
04052022_E36_C8_2,1622.855,0.867,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48638,
04052022_E36_C8_2,1623.722,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48664,
04052022_E36_C8_2,1624.923,1.168,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48700,
04052022_E36_C8_2,1626.091,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48735,
04052022_E36_C8_2,1630.295,0.734,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48861,
04052022_E36_C8_2,1631.029,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48883,
04052022_E36_C8_2,1632.197,1.702,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48918,
04052022_E36_C8_2,1633.899,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,48969,
04052022_E36_C8_2,1646.612,1.768,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,49350,
04052022_E36_C8_2,1648.38,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,99,49403,
04052022_E36_C8_2,1618.951,0.367,EarthDance,22.573,body side PER,Exurban,Apis mellifera,99,48521,
04052022_E36_C8_2,1619.318,,EarthDance,22.573,body side PER,Exurban,Apis mellifera,99,48532,
04052022_E36_C8_2,1585.284,26.126,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,47512,
04052022_E36_C8_2,1611.41,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48295,
04052022_E36_C8_2,1612.077,1.201,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48315,
04052022_E36_C8_2,1613.278,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48351,
04052022_E36_C8_2,1613.512,5.238,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48358,
04052022_E36_C8_2,1618.75,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48515,
04052022_E36_C8_2,1619.318,3.537,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48532,
04052022_E36_C8_2,1622.855,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48638,
04052022_E36_C8_2,1626.091,4.204,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48735,
04052022_E36_C8_2,1630.295,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48861,
04052022_E36_C8_2,1633.899,12.713,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,48969,
04052022_E36_C8_2,1646.612,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,99,49350,
04052022_E36_C8_2,1584.716,63.798,EarthDance,22.573,land,Exurban,Apis mellifera,99,47495,
04052022_E36_C8_2,1648.514,,EarthDance,22.573,leave,Exurban,Apis mellifera,99,49407,
04052022_E87_C6_1,4770.866,0.901,EarthDance,22.573,anther contact,Exurban,Apis mellifera,100,142984,
04052022_E87_C6_1,4771.767,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,100,143011,
04052022_E87_C6_1,4780.075,0.301,EarthDance,22.573,anther contact,Exurban,Apis mellifera,100,143260,
04052022_E87_C6_1,4780.376,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,100,143269,
04052022_E87_C6_1,4771.767,8.275,EarthDance,22.573,body side PER,Exurban,Apis mellifera,100,143011,
04052022_E87_C6_1,4780.042,,EarthDance,22.573,body side PER,Exurban,Apis mellifera,100,143259,
04052022_E87_C6_1,4770.866,9.81,EarthDance,22.573,land,Exurban,Apis mellifera,100,142984,
04052022_E87_C6_1,4780.676,,EarthDance,22.573,leave,Exurban,Apis mellifera,100,143278,
04052022_E87_C6_1,8071.797,0.768,EarthDance,22.573,anther contact,Exurban,Apis mellifera,102,241913,video ends early and abruptly 
04052022_E87_C6_1,8072.565,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,102,241936,video ends early and abruptly 
04052022_E87_C6_1,8072.565,9.98,EarthDance,22.573,body side PER,Exurban,Apis mellifera,102,241936,video ends early and abruptly 
04052022_E87_C6_1,8082.545,,EarthDance,22.573,body side PER,Exurban,Apis mellifera,102,242235,
04052022_E87_C6_1,8068.994,13.551,EarthDance,22.573,land,Exurban,Apis mellifera,102,241829,video ends early and abruptly 
04052022_E87_C6_1,8082.545,,EarthDance,22.573,leave,Exurban,Apis mellifera,102,242235,
04102022_12_C2_1,779.679,0.834,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23368,
04102022_12_C2_1,780.513,,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23393,
04102022_12_C2_1,781.814,1.502,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23432,
04102022_12_C2_1,783.316,,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23477,
04102022_12_C2_1,786.185,1.135,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23563,
04102022_12_C2_1,787.32,,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23597,
04102022_12_C2_1,787.553,0.367,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23604,
04102022_12_C2_1,787.92,,COLA,26.266,anther contact,Exurban,Apis mellifera,104,23615,
04102022_12_C2_1,777.51,1.935,COLA,26.266,head frontal PER,Exurban,Apis mellifera,104,23303,
04102022_12_C2_1,779.445,,COLA,26.266,head frontal PER,Exurban,Apis mellifera,104,23361,
04102022_12_C2_1,780.513,1.268,COLA,26.266,head frontal PER,Exurban,Apis mellifera,104,23393,
04102022_12_C2_1,781.781,,COLA,26.266,head frontal PER,Exurban,Apis mellifera,104,23431,
04102022_12_C2_1,787.32,0.2,COLA,26.266,head frontal PER,Exurban,Apis mellifera,104,23597,
04102022_12_C2_1,787.52,,COLA,26.266,head frontal PER,Exurban,Apis mellifera,104,23603,
04102022_12_C2_1,783.349,2.803,COLA,26.266,head side PER,Exurban,Apis mellifera,104,23478,
04102022_12_C2_1,786.152,,COLA,26.266,head side PER,Exurban,Apis mellifera,104,23562,
04102022_12_C2_1,775.008,12.946,COLA,26.266,land,Exurban,Apis mellifera,104,23228,
04102022_12_C2_1,787.954,,COLA,26.266,leave,Exurban,Apis mellifera,104,23616,
04102022_12_C2_1,775.008,2.502,COLA,26.266,unclear,Exurban,Apis mellifera,104,23228,
04102022_12_C2_1,777.51,,COLA,26.266,unclear,Exurban,Apis mellifera,104,23303,
04102022_12_C2_1,779.479,0.167,COLA,26.266,unclear,Exurban,Apis mellifera,104,23362,
04102022_12_C2_1,779.646,,COLA,26.266,unclear,Exurban,Apis mellifera,104,23367,
04102022_12_C2_2,2377.775,3.037,COLA,26.266,anther contact,Exurban,Apis mellifera,110,71263,
04102022_12_C2_2,2380.812,,COLA,26.266,anther contact,Exurban,Apis mellifera,110,71354,
04102022_12_C2_2,2377.775,3.07,COLA,26.266,land,Exurban,Apis mellifera,110,71263,
04102022_12_C2_2,2380.845,,COLA,26.266,leave,Exurban,Apis mellifera,110,71355,
04102022_12_C2_2,2912.41,0.333,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87286,
04102022_12_C2_2,2912.743,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87296,
04102022_12_C2_2,2913.944,0.167,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87332,
04102022_12_C2_2,2914.111,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87337,
04102022_12_C2_2,2914.345,0.133,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87344,
04102022_12_C2_2,2914.478,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87348,
04102022_12_C2_2,2914.645,0.234,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87353,
04102022_12_C2_2,2914.879,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87360,
04102022_12_C2_2,2915.012,0.467,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87364,
04102022_12_C2_2,2915.479,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87378,
04102022_12_C2_2,2926.524,0.5,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87709,
04102022_12_C2_2,2927.024,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87724,
04102022_12_C2_2,2927.391,0.901,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87735,
04102022_12_C2_2,2928.292,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87762,
04102022_12_C2_2,2928.359,0.033,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87764,
04102022_12_C2_2,2928.392,,COLA,26.266,anther contact,Exurban,Apis mellifera,111,87765,
